Film_title,Director,Cast,Average_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Wilderness,M.J. Bassett,"['Toby Kebbell', 'Lenora Crichlow', 'Sean Pertwee', 'Alex Reid', 'Stephen Wight', 'Luke Neal', 'Adam Deacon', 'Richie Campbell', 'Ben McKay', 'Karly Greene', 'John Travers', 'Stephen Don', 'George Shane', 'Gordon Fulton', 'John Rea']",2.91,"['Horror', 'Action']",0.10165745856353592,['UK'],English,['English'],"Juvenile delinquents are sent to a small British island after a fellow prisoner's death, where they must fight for survival.","['Momentum Pictures', 'Baker Street', 'Ecosse Films', 'Take Partnership']",0.0006220766774946246,0.002463798954005353,0.0001373217426458714,0.0,0.009238891333040036,0.029916410030796304,0.04663440387153542,0.1350637923449186,0.17993840739111305,0.32380114386273645,0.18433787945446548,0.06467223933128025,0.013638363396392433,0.012758468983721953,0.0005556048503105693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Am Not a Serial Killer,Billy O'Brien,"['Max Records', 'Christopher Lloyd', 'Laura Fraser', 'Christina Baldwin', 'Karl Geary', 'Dee Noah', 'Lucy Lawton', 'Anna Sundberg', 'Raymond Brandstrom', 'Michael Paul Levin', 'Vincent Risso', 'Tony Papenfuss', 'Matt Roy', 'James Gaulke', 'Tim Russell', 'Bruce Bohne', 'Dane Stauffer', ""Tommy O'Brien"", 'Jennifer Blagen', 'Jennifer Brandstrom', 'Troy Ugrich', 'Butch Eggen', 'A.R. Björklund', 'Elizabeth Belfiori', 'Mary Kay Schmitt', 'William Todd-Jones', 'Joshua Carson', 'Ben Curry']",3.25,"['Thriller', 'Mystery', 'Horror', 'Drama']",0.112707182320442,"['Ireland', 'UK', 'USA']",English,['English'],"In a small Midwestern town, a troubled teen with homicidal tendencies must hunt down and destroy a supernatural killer while keeping his own inner demons at bay.","['Floodland Pictures', 'Tea Shop & Film Company', 'Quickfire Films', 'The Fyzz', 'Fantastic Films', 'Winterland Pictures', 'ScreenProjex', 'Fís Éireann/Screen Ireland']",0.004828023322486128,0.00996345364884892,0.0018829557351601885,0.00015337423312883436,0.005652879610455029,0.015111658364582751,0.018973526613309453,0.07214417641461913,0.10852409469972575,0.2676442603682767,0.24732747523367102,0.1913583701796608,0.037723176806402865,0.03554038170929647,0.004367352336339173,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
The Tall Man,Pascal Laugier,"['Jessica Biel', 'Jodelle Ferland', 'Stephen McHattie', 'Jakob Davies', 'William B. Davis', 'Samantha Ferris', 'Colleen Wheeler', 'Eve Harlow', 'Janet Wright', 'Ferne Downey', 'John Mann', 'Teach Grant', 'Garwin Sanford', 'Lucas Myers', 'Pat Henman', 'Katherine Ramdeen', 'Jodi Sadowsky', 'Francisco de Borja De la Bella']",2.65,"['Mystery', 'Horror', 'Thriller']",0.11491712707182322,"['Canada', 'France', 'USA']",English,['English'],"When her child goes missing, a mother looks to unravel the legend of the Tall Man, an entity who allegedly abducts children.","['Forecast Pictures', 'Iron Ocean Films', 'Radar Films', 'SND', 'Highwire Pictures']",0.005308246500193148,0.0061308774981739264,0.0008612819698749054,2.4539877300613496e-05,0.029386687887227876,0.06729949411697835,0.06741317569487865,0.17774114704712102,0.16375831296538396,0.2393565622690843,0.13965781845052008,0.08349911896777128,0.013812311714886602,0.0180753708861479,0.004300376652667771,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Marci X,Richard Benjamin,"['Lisa Kudrow', 'Damon Wayans', 'Richard Benjamin', 'Jane Krakowski', 'Christine Baranski', 'Paula Garcés', 'Charles Kimbrough', 'Veanne Cox', 'Sherie Rene Scott', 'Gano Grills', 'Nashawn Kearse', 'Myron Primes', 'Andrew Keenan-Bolger', 'Adam Fleming', 'Erik LaRay Harvey', 'Hassan Johnson', 'Billy Griffith', 'Khanya Mkhize']",2.33,['Comedy'],0.09060773480662984,['USA'],English,['English'],A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.,['Paramount Pictures'],0.0003749397796285671,0.0012866505648694623,5.9689184136738765e-05,3.067484662576687e-06,0.18041704442429737,0.20670897552130554,0.13689936536718042,0.17225747960108795,0.08703535811423391,0.10154125113327289,0.03989120580235721,0.038984587488667274,0.008159564823209429,0.028105167724388033,0.0002696137922976497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As Above, So Below",John Erick Dowdle,"['Perdita Weeks', 'Ben Feldman', 'Edwin Hodge', 'François Civil', 'Marion Lambert', 'Ali Marhyar', 'Cosme Castro', 'Hamid Djavadan', 'Théo Cholbi', 'Emy Lévy', 'Roger Van Hool', 'Olivia Csiky Trnka', 'Hellyette Bess', 'Aryan Rahimian', 'Samuel Aouizerate', 'Kaya Blocksage']",3.23,"['Horror', 'Thriller']",0.10055248618784532,['USA'],English,['English'],"When a team of explorers ventures into the uncharted maze of bones that lies beneath the streets of Paris, they embark on a journey into madness and terror.","['Brothers Dowdle Productions', 'Legendary Pictures', 'Universal Pictures']",0.09267248721538116,0.10073080258873097,0.043581893011348634,0.017484662576687116,0.0074853059813299525,0.018940878183704046,0.02298317390803273,0.07727901348392302,0.09702662210441397,0.23283392877722714,0.1884349429526334,0.19861415235680535,0.051993776650916215,0.10440820560101417,0.0848391251411317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Dead & Buried,Gary Sherman,"['James Farentino', 'Melody Anderson', 'Jack Albertson', 'Dennis Redfield', 'Nancy Locke', 'Lisa Blount', 'Robert Englund', 'Bill Quinn', 'Michael Currie', 'Christopher Allport', 'Joseph G. Medalis', 'Macon McCalman', 'Lisa Marie', 'Estelle Omens', 'Barry Corbin', 'Linda Shusett', 'Ed Bakey', 'Glenn Morshower', 'Robert Boler', 'Michael Pataki', 'Jill Fosse', 'Mark Courtney', 'Michael Courtney', 'Renee McDonell', 'Dottie Catching', 'Colby Smith', 'Judy Ashton', 'Anthony Cecere', 'Bill Couch Jr.', 'Bill Couch', 'Angelo De Meo']",3.44,"['Horror', 'Mystery']",0.10165745856353592,['USA'],English,['English'],"After a series of gory murders commited by mobs of townspeople against visiting tourists, the corpses appear to be coming back to life and living normally as locals in the small town.",['Barclays Mercantile Industrial Finance'],0.006310844709682474,0.022447946025382106,0.003389832991127551,0.00010122699386503068,0.0015932023366967605,0.006617917398586543,0.009763470730013482,0.0406062339147841,0.07193921320315372,0.24657870011029862,0.28338575922219045,0.2530740634829854,0.051064177458229505,0.0353772621430614,0.005983568469314748,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
The Green Inferno,Eli Roth,"['Lorenza Izzo', 'Ariel Levy', 'Sky Ferreira', 'Ramón Llao', 'Daryl Sabara', 'Richard Burgi', 'Paz Bascuñan', 'Magda Apanowicz', 'Nicolás Martínez', 'Kirby Bliss Blanton', 'Matías López', 'Aaron Burns', 'Ignacia Allamand', 'Mary Dunworth', 'Cody Pittman', 'Stefano Villabona', 'Antonieta Pari', 'Tatiana Panaifo', 'Percy Chumbe', 'Eusebio Arenas', 'Sally Rose', 'Clara Vázquez']",2.35,"['Horror', 'Adventure']",0.10828729281767957,"['Canada', 'Chile', 'USA']",English,['English'],"A group of student activists travel from New York City to the Amazon to save the rainforest. However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.","['Sobras International Pictures', 'Worldview Entertainment', 'Dragonfly Entertainment', 'BH Tilt']",0.02225502410643362,0.028364796543713145,0.004731557964606145,0.00028527607361963187,0.06455703995567322,0.10345379548113033,0.09111617312072894,0.18949701409838085,0.14775595641199285,0.20369389891029982,0.09234747275749554,0.07273286954380348,0.01097087976359047,0.023874899956904512,0.01985193485172586,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Caller,Matthew Parkhill,"['Rachelle Lefevre', 'Stephen Moyer', 'Luis Guzmán', 'Ed Quinn', 'Lorna Raver', 'Lydia Echevarría', 'Aris Mejias', 'Gladys Rodríguez', 'Alfredo de Quesada', 'Brian Tester', 'Grace Connelly', 'Cordelia González', 'Sunshine Logroño', 'José E. Hernández', 'Sandra Rodríguez Rivera', 'Jo Wyatt', 'Adriana Benitez', 'Luillo Ruiz', 'David Rittenhouse', 'José Cotté', 'Leonardo Castro Sitiriche', ""Ramiro 'Ramir' Delgado Ruiz"", 'Jon Bailey', 'Abimael Linares', 'Caesar Osiris', 'Wilfred Omar Perez', 'Guillermo Valedón', 'Marisé Álvarez']",2.86,"['Mystery', 'Horror', 'Thriller']",0.0994475138121547,"['UK', 'Puerto Rico']",English,['English'],"Troubled divorcee Mary Kee is tormented by a series of sinister phone calls from a mysterious woman. When the stranger reveals she's calling from the past, Mary tries to break off contact. But the caller doesn't like being ignored, and looks for revenge in a unique and terrifying way...","['Head Gear Films', 'Alcove Entertainment', 'Pimienta', 'The Salt Company International', 'Metrol Technology']",0.0009448559436327699,0.002273414489377667,0.00019481377890027623,6.134969325153374e-06,0.020414381474710544,0.04509445460085314,0.044789762340036565,0.16179159049360145,0.17093235831809872,0.2757464960390006,0.14686166971358927,0.09140767824497258,0.014625228519195612,0.0283363802559415,0.0008022415832464972,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Blood and Black Lace,Mario Bava,"['Cameron Mitchell', 'Eva Bartok', 'Thomas Reiner', 'Ariana Gorini', 'Dante DiPaolo', 'Mary Arden', 'Franco Ressel', 'Claude Dantes', 'Luciano Pigozzi', 'Lea Lander', 'Massimo Righi', 'Francesca Ungaro', 'Giuliano Raffaelli', 'Harriet Medin', 'Mary Carmen', 'Heidi Stroh', 'Enzo Cerusico', 'Nadia Anty', 'Calisto Calisti', 'Romano Moraschini', 'Goffredo Unger']",3.73,"['Horror', 'Thriller', 'Mystery']",0.09502762430939228,"['Germany', 'France', 'Italy']",Italian,['Italian'],"Isabella, a young model, is murdered by a mysterious masked figure at a fashion house in Rome. When her diary, which details the house employees' many vices, disappears, the masked killer begins killing off all the models in and around the house to find it.","['Emmepi Cinematografica', 'Monachia Film', 'Les Productions Georges de Beauregard', 'Top-Film']",0.012069480883556754,0.04762349170085498,0.00739559977193605,0.0006441717791411043,0.0008150308853809197,0.0025094371997254634,0.0039464653397391905,0.020354323953328757,0.041523678792038436,0.1617407343857241,0.24757635552505147,0.33592141386410435,0.1020289979409746,0.08358356211393274,0.011396621443413982,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Blast-Off Girls,Herschell Gordon Lewis,"['Dan Conway', 'Ray Sager', 'Sherri Lane', 'Sharon Camille', 'Ann Heath', 'Julia Ames', 'Sally Tenerelli', 'Sarasue Gleiss', 'Barbara Harrison', 'Harland Sanders', 'Lawrence J. Aberwood', 'Steve White']",3.2685351873474158,"['Drama', 'Music', 'Comedy', 'Action']",0.08950276243093924,['USA'],English,['English'],"Sleazy music promoter Boojie Baker convinces a pop band to come work for him. He arranges play dates, publicity, record contracts, and the band's loyalty by getting his hired girls to exercise their feminine charms on all who stand in his way. Thus he creates the new music sensation, The Big Blast, but the band is unhappy about Boojie keeping most of the money. When they try to leave, Boojie sets them up for trouble with the law, but offers to bail them out if they sign the contract. Can't anyone stop this scum bucket?",['Creative Film Enterprises Inc.'],5.235298770994366e-05,0.0007067867706439599,2.1971478823339424e-05,0.0,0.043209876543209874,0.04938271604938271,0.07407407407407407,0.19135802469135801,0.1728395061728395,0.2345679012345679,0.12962962962962962,0.08024691358024691,0.006172839506172839,0.018518518518518517,3.959876187871193e-05,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Blackout,Eddy Matalon,"['James Mitchum', 'Robert Carradine', 'Belinda Montgomery', 'June Allyson', 'Jean-Pierre Aumont', 'Ray Milland', 'Don Granbery', 'Terry Haig', 'Victor B. Tyler', 'Camille Ange', 'Maurice Attias', 'David Bairstow', 'Thor Bishopric', 'David Bloom', 'Fred Döderlein', 'Norris Domingue', 'Anna Dorland', 'Claudie Duckworth', 'George Fonseca', 'Sonny Forbes', 'Henry Gamer', 'Alexander Godfrey', 'Dick Grant', 'Arthur Grosser', 'Marek Lehman', 'Jimmy Loftus', 'Judy London', 'Peter MacNeill', 'Doris Malcolm', 'Louis Negin', 'Malcolm Nelthorpe', 'Allan Neumann', ""Candace O'Connor"", 'Jarvis Oree', 'Arleigh Peterson', 'Mary Pinatel', 'Marguerite Sidhom', 'Norman Taviss', 'Gwen Tolbart', 'Vlasta Vrana', 'Jim Walton', 'Len Watt', 'John Wildman', 'Zag Dorison', 'Emil Glassbourg']",3.05,"['Thriller', 'Action']",0.0994475138121547,"['Canada', 'France']",English,['English'],A black comedy of violent criminals who terrorize apartment dwellers during New York's 1977 power blackout.,"['DAL Productions', 'Maki FIlms', 'Somerville House']",8.60359761262677e-05,0.0008200219750957211,1.7577183058671538e-05,0.0,0.006172839506172839,0.05246913580246913,0.06172839506172839,0.19135802469135801,0.24074074074074073,0.24691358024691357,0.12345679012345678,0.05864197530864197,0.009259259259259259,0.009259259259259259,7.919752375742386e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blackenstein,William A. Levey,"['Ivory Stone', 'Joe De Sue', 'Roosevelt Jackson', 'Andrea King', 'Nick Bolin', 'Karin Lind', 'Yvonne Robinson', 'Bob Brophy', 'Liz Renay', 'Gerald Soucie', 'Beverly Haggerty', 'Daniel Fauré', 'John Hart', 'Cardella Di Milo', 'Marva Farmer']",2.13,"['Science Fiction', 'Horror', 'Action']",0.09392265193370167,['USA'],English,['English'],"Eddie is a Vietnam veteran who loses his arms and legs when he steps on a land mine, but a brilliant surgeon is able to attach new limbs. Unfortunately an insanely jealous assistant (who has fallen in love with Eddie's fiance) switches Eddie's DNA injections, transforming him into a gigantic killer.",['Frisco Productions Limited'],0.0007161965708408101,0.00436515491447009,0.00014757509943009645,0.0,0.061068702290076333,0.1484732824427481,0.17099236641221374,0.2637404580152672,0.15877862595419848,0.13625954198473283,0.034732824427480914,0.015267175572519083,0.0026717557251908397,0.00801526717557252,0.0006404244205075633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Blancheville Monster,Alberto De Martino,"['Gérard Tichy', 'Leo Anchóriz', 'Ombretta Colli', 'Helga Liné', 'Irán Eory', 'Vanni Materassi', 'Paco Morán', 'Emilia Wolkowicz', 'Harry Winter']",3.01,['Horror'],0.09392265193370167,"['Spain', 'Italy']",Italian,['Italian'],The beautiful young daughter of a crazed count fears that she will fall victim to the family curse - to be sacrificed to fulfill an ancient family legend.,"['Llama Films', 'Film Columbus']",0.00024059277440231463,0.00193619756183451,8.971687186196932e-05,3.067484662576687e-06,0.002107481559536354,0.018967334035827187,0.03477344573234984,0.09905163329820864,0.18756585879873552,0.4067439409905163,0.1601685985247629,0.07165437302423604,0.008429926238145416,0.01053740779768177,0.00023197052483270135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Blood,Andy Milligan,"['Allan Berendt', 'Hope Stansbury', 'Patricia Gaul', 'Michael Fischetti', 'Pichulina Hempi', 'Pamela Adams', 'John Wallowitch', 'Martin Raymert', 'David Bevans', 'Eve Crosby', 'Hazel Wolffs', 'Joe Downing', 'Lawrence Seelars', 'Sophia Andoniadis', 'Walter Kent']",3.03,['Horror'],0.07403314917127073,['USA'],English,['English'],"A mysterious family moves into their new home, but their secrets are far more sinister than anyone could imagine.",['Bryanston / Kent / Damiano'],0.0002107592703764276,0.0018889125314041043,0.00010766024623436318,6.134969325153374e-06,0.01728395061728395,0.044444444444444446,0.04567901234567901,0.10864197530864197,0.1308641975308642,0.2962962962962963,0.17160493827160495,0.1271604938271605,0.027160493827160494,0.030864197530864196,0.00019799380939355965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Blood Bath,Joel M. Reed,"['Harve Presnell', 'Jack Somack', 'Curt Dawson', 'Doris Roberts', 'Jerry Lacy', 'Stefan Schnabel', 'Deborah Loomis', 'Jean Palmerton', 'Edith Fields', 'Tom Tammi', 'Stanley Brock', 'P. J. Soles', 'Neil Flanagan', 'Sonny Landham', 'Richard Niles', 'Illa Howe', 'Sharron Shayne', 'Martin Shakar']",3.2685351873474158,['Horror'],0.09281767955801105,['USA'],English,['English'],The actors for a horror movie go out to dinner one evening with their director and tell horror stories to each other.,"['The Cannon Group', 'Trans Orient Entertainment Corporation']",4.9465874417115885e-05,0.000991741296132458,1.2084313352836683e-05,0.0,0.04093567251461988,0.029239766081871343,0.14619883040935672,0.2631578947368421,0.16374269005847952,0.2222222222222222,0.08187134502923976,0.04678362573099415,0.0,0.005847953216374269,4.179869309419592e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Blonde Pick-Up,Robert C. Dertano,"['Timothy Farrell', 'Peaches Page', 'Clara Mortensen', 'Rita Martínez', 'Muriel Gardner', 'Don Ferrara', 'Matt Douglas', 'Paul Merton', 'Bruce Spencer', 'Tony Zarro', 'Mary Jean Walker', 'William Lamont', 'Phil Bernard', 'Jimmy Lennon Sr.', 'Phil Solomon', 'Doris Ives', 'The Leopard Lady']",2.36,['Drama'],0.07513812154696134,['USA'],English,['English'],"Scalli is a gangster who manages women wrestlers as a front for his bookmaking, drug, and prostitution rackets. He trusts the wrong people and ends up trying to run away from both the police and mysterious mob boss Mr. Big, to whom he owes $35,000.","['Screen Classics (II)', 'Arena Productions']",0.00017515153976488504,0.0009780535241657616,1.9774330941005483e-05,0.0,0.3283018867924528,0.28679245283018867,0.11509433962264151,0.12830188679245283,0.04339622641509434,0.06415094339622641,0.016981132075471698,0.007547169811320755,0.0037735849056603774,0.005660377358490566,0.00012955150491183532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blood Bath,"Jack Hill, Stephanie Rothman","['William Campbell', 'Sandra Knight', 'Karl Schanzer', 'Lori Saunders', 'Marissa Mathes', 'Sid Haig', 'Jonathan Haze', 'Biff Elliot', 'Patrick Magee', 'Fred  Thompson']",3.0,['Horror'],0.06629834254143648,"['USA', 'Yugoslavia']",English,['English'],"A painter of morbid art, who becomes a murderous vampire by night and kills young women, attempts a daytime relationship with a woman who resembles a former love and is also the sister of one of his victims.","['Avala Film', 'Jack Hill Productions', 'American International Pictures']",0.0005649118342966347,0.004320358569851811,0.0002391229278606774,3.067484662576687e-06,0.004775549188156638,0.018147086914995225,0.031041069723018146,0.11938872970391595,0.1518624641833811,0.3390639923591213,0.2043935052531041,0.10219675262655205,0.014804202483285577,0.014326647564469915,0.0005118506628026098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
